Description,Price,Rating,Reviews,URL
Mtuggar Genuine Leather Sling Bag Unisex. Brown (SLB-8002-BRN) (Black),₹828,4.3 out of 5 stars,319,http://www.amazon.in/Mtuggar-Genuine-Leather-Messenger-SLB-8002-BRN/dp/B08W4MKG1T/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-195
Hp Trendsetter Backpack,"₹1,199",4.4 out of 5 stars,862,http://www.amazon.in/HP-Hp-Trendsetter-Backpack/dp/B01I1CH5L0/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-196
"Storite Stylish Small PU Leather Sling Cross Body Travel Office One Side Shoulder Bag for Men Women (25 cm x 11 cm x 20 cm, Coffee Brown)",₹699,4.1 out of 5 stars,420,http://www.amazon.in/Storite-Leather-Sling-Coffee-Brown/dp/B0983N9GXN/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-197
SKYBAGS Campus Grey Logo Print College Laptop Backpack 30L,"₹2,192",4.1 out of 5 stars,270,http://www.amazon.in/SKYBAGS-Campus-College-Laptop-Backpack/dp/B084258ZD8/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-198
wildcraft Nylon 40 ltrs Black Laptop Bag (Trident XL 2_Black),"₹2,499",4.4 out of 5 stars,541,http://www.amazon.in/Wildcraft-Laptop-Trident-XL-2_Black/dp/B019DWD8SQ/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-199
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),₹404,3.8 out of 5 stars,"9,900",http://www.amazon.in/DZert-School-Plush-Backpacks-Cartoon/dp/B082H1L6HZ/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-200
Hammonds Flycatcher Original Bombay Brown Leather Laptop Messenger Bag for Laptop/MacBook up to 15.6 inch|Padded Laptop Compartment|Office Bag,"₹2,395",4.3 out of 5 stars,"4,097",http://www.amazon.in/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=A43ILAQ271414&sprefix=ba%2Caps%2C283&sr=8-201
"Anice College and Laptop Bag Casual Backpack School Bag Laptop Bag Laptop Backpack (Black, Grey & White) (Black)",₹399,3.6 out of 5 stars,"1,220",http://www.amazon.in/College-Laptop-Casual-Backpack-School/dp/B08NCZX9V7/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-202
"uppercase Medium 23L Tall Boy Laptop Backpack 2500EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,550",4.0 out of 5 stars,28,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODI4MjU5NzU4MTEzMjgzOjE2NjQwMzE4OTg6c3BfbXRmOjIwMDY1MDI3MDgwOTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2Fuppercase-Backpack-2500EBP1-repellent-sustainable%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031898%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-203-spons%26psc%3D1
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),₹609,3.9 out of 5 stars,996,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODI4MjU5NzU4MTEzMjgzOjE2NjQwMzE4OTg6c3BfbXRmOjIwMDM1MTgyOTQ5OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB09T2TCSW7%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031898%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-204-spons%26psc%3D1
"Half Moon 40 Ltrs Water resistant Travelling Laptop Rucksack Backpack for Travel Journey Trekking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Polyester, Black)",₹799,3.6 out of 5 stars,73,http://www.amazon.in/Half-Moon-Rucksack-Bags-Compartment/dp/B09S14TTG6/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-205
ADISA Laptop Backpack 31 Ltrs,₹499,4.0 out of 5 stars,"8,340",http://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3F1G7T/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-206
AUXTER Polyester Music 15 Ltrs Casual School Bag College Backpack for Boys and Girls (Black),₹418,3.8 out of 5 stars,"3,189",http://www.amazon.in/AUXTER-Music-Black-Casual-Backpack/dp/B071RXRCXR/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-207
Wooum Water Resisitance Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Blue,₹314,4.0 out of 5 stars,472,http://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-208
"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue, L (QUILL19CBBLU)",₹899,4.1 out of 5 stars,374,http://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-209
Lavie Women's Zarya Tote Bag | Ladies Purse Handbag,₹829,4.1 out of 5 stars,"1,259",http://www.amazon.in/Lavie-Zarya-Womens-Tote-Dark/dp/B08KFRVK59/ref=sr_1_210?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-210
"Fellow Unisex Large 45L Laptop Backpack (Grey, Blue)",₹649,4.2 out of 5 stars,102,http://www.amazon.in/Laptop-Backpack-Unisex-School-College/dp/B09DDY6C39/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-211
Sketchfab Drawstring Sports Bag Casual Backpack Polyester Drawstring Bag Sports Bag Gym Bag and Multi Utility Bag (10 LTR),₹229,4.5 out of 5 stars,2,http://www.amazon.in/Sketchfab-Drawstring-Backpack-Polyester-Utility/dp/B0B84WGR2P/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1664031898&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-212
"uppercase Medium 14L Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,150",4.7 out of 5 stars,45,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODI4MjU5NzU4MTEzMjgzOjE2NjQwMzE4OTg6c3BfYnRmOjIwMDYyNzIxOTIxNDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B5NBLGBQ%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031898%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-213-spons%26psc%3D1
Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy),₹619,3.9 out of 5 stars,"12,939",http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODI4MjU5NzU4MTEzMjgzOjE2NjQwMzE4OTg6c3BfYnRmOjIwMDM1MTgyOTQ3Nzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_214_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031898%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26smid%3DA1UVZJ9N7FK5G6%26sprefix%3Dba%252Caps%252C283%26sr%3D8-214-spons%26psc%3D1
"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)","₹1,400",4.2 out of 5 stars,23,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjI5OTA5OTAzODk0NTE3OjE2NjQwMzE5MTE6c3BfYXRmX25leHQ6MjAwNjI3MjE5MjE3OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031911%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-209-spons%26psc%3D1
"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Blue)","₹1,400",4.3 out of 5 stars,47,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjI5OTA5OTAzODk0NTE3OjE2NjQwMzE5MTE6c3BfYXRmX25leHQ6MjAwNjI3MjE5MjE2OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B68Z3X7D%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031911%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-210-spons%26psc%3D1
"LuvLap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",₹531,4.4 out of 5 stars,405,http://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-211
ADISA Women's & Girls' Sling Bag,₹445,4.1 out of 5 stars,"2,509",http://www.amazon.in/ADISA-SL5022-black-women-girls/dp/B07NPXWFXX/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-212
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),₹404,3.8 out of 5 stars,"9,900",http://www.amazon.in/DZert-School-Plush-Backpacks-Cartoon/dp/B082H1L6HZ/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-213
Fargo Leatherette Side Sling Bags For Women's Ladies (Croco) (Black_FGO-342),₹399,4.3 out of 5 stars,46,http://www.amazon.in/Fargo-Leatherette-Womens-Ladies-Black_FGO-342/dp/B09Q1DT2RW/ref=sr_1_214?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=A2J0EVES3HXP0T&sprefix=ba%2Caps%2C283&sr=8-214
ADISA women girls embroided sling bag,₹399,4.3 out of 5 stars,"1,281",http://www.amazon.in/ADISA-women-girls-white-embroided/dp/B08RWSN66R/ref=sr_1_215?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-215
ASTRID Women's Round Sling Bag with Pompoms (Brown),₹411,4.4 out of 5 stars,185,http://www.amazon.in/ASTRID-Womens-Round-Sling-Pompoms/dp/B08VS8JBNK/ref=sr_1_216?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-216
Kuber Industries Disney Cars Print 14 inch Waterproof Polyster School Bag/Backpack for Kids (Red) - KUBMART09904,₹499,3.7 out of 5 stars,199,http://www.amazon.in/Kuber-Industries-Waterproof-Polyster-Backpack/dp/B08HXK2MQS/ref=sr_1_217?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-217
Multipurpose Backpack Bag - Cosmus Madison 33L waterproof Bag With laptop compartment,"₹1,301",4.2 out of 5 stars,"2,086",http://www.amazon.in/COSMUS-Multipurpose-Backpack-Bag-compartment/dp/B078JVT384/ref=sr_1_218?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-218
"uppercase Medium 23L Tall Boy Laptop Backpack 2500EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,550",4.0 out of 5 stars,28,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjI5OTA5OTAzODk0NTE3OjE2NjQwMzE5MTE6c3BfbXRmOjIwMDY1MDI3MDgwOTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2Fuppercase-Backpack-2500EBP1-repellent-sustainable%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_219_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031911%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-219-spons%26psc%3D1
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),₹609,3.9 out of 5 stars,996,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjI5OTA5OTAzODk0NTE3OjE2NjQwMzE5MTE6c3BfbXRmOjIwMDM1MTgyOTQ5OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB09T2TCSW7%2Fref%3Dsr_1_220_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031911%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-220-spons%26psc%3D1
Safari 34 Ltrs Blue Medium/Travel/Office Laptop Backpack (Delta 34L 19 CB BLU),"₹1,500",,,http://www.amazon.in/Safari-Medium-Travel-Office-Backpack/dp/B09CGH71HV/ref=sr_1_221?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-221
DIXON Synthetic Leather Casual Travel Chain Shoulder Deatachable Slingbag For Women,₹379,4.1 out of 5 stars,"1,590",http://www.amazon.in/DIXON-Synthetic-Shoulder-Deatachable-Slingbag/dp/B08ZNC3JM9/ref=sr_1_222?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-222
Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,₹879,4.4 out of 5 stars,"2,796",http://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_223?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-223
"TRAWOC 60 Ltr Travel Backpack Hiking Trekking Rucksack Bag, 1 Year Warranty, Navy Blue","₹1,599",4.3 out of 5 stars,"1,784",http://www.amazon.in/NOVICZ-Navy-Blue-Rucksack-HK004-TRAWOC-NAVYBLUE/dp/B0796PGYKS/ref=sr_1_224?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-224
"BROGBUS Leather Men Bag Casual Business Messenger Bag for Cross body Bag Male Shoulder Bags Leather Sling Messenger Bag (Brown, L- 10.05inch H- 11.5inch W- 3inch)",₹903,4.2 out of 5 stars,140,http://www.amazon.in/BROGBUS-Business-Messenger-Sling-10-05inch/dp/B09QLD9GJY/ref=sr_1_225?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-225
"WALKENT Waterproof Anti-Theft 15.6 inch Laptop Bag 27L - Expandable, External USB for Office, College, Men Women","₹2,690",4.2 out of 5 stars,317,http://www.amazon.in/WALKENT-Craft-Laptop-Bag-Anti-Theft/dp/B0978JT5HR/ref=sr_1_226?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-226
ShopyVid ® Women's PU Leather Stylish and Trending Backpack for College Office Travel Purse (Black),₹315.40,3.7 out of 5 stars,"2,198",http://www.amazon.in/ShopyVid%C2%AE-Leather-Stylish-Trending-Backpack/dp/B08336HQ18/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-227
Baggit Women Baguette Handbag (DAWN),₹477,3.7 out of 5 stars,53,http://www.amazon.in/Baggit-Womens-Sling-bag-Dawn/dp/B09F3QPZSD/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1664031911&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-228
"Zouk Women's Handcrafted Blue Kalamkari Office and 15.6"" Laptop Bag","₹1,699",3.8 out of 5 stars,9,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjI5OTA5OTAzODk0NTE3OjE2NjQwMzE5MTE6c3BfYnRmOjIwMDQ3MDk2NTE0Nzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FWomens-Handcrafted-Kalamkari-Office-Laptop%2Fdp%2FB09T3MY92D%2Fref%3Dsr_1_229_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031911%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-229-spons%26psc%3D1%26smid%3DA2O6LU1SDI9NBB
"uppercase Medium 14L Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,150",4.7 out of 5 stars,45,http://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjI5OTA5OTAzODk0NTE3OjE2NjQwMzE5MTE6c3BfYnRmOjIwMDYyNzIxOTIxNDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B5NBLGBQ%2Fref%3Dsr_1_230_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031911%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-230-spons%26psc%3D1
"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)","₹1,400",4.2 out of 5 stars,23,http://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A03407974AVXR9G9ECEQ&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_225_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031922%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-225-spons%26psc%3D1&qualifier=1664031922&id=2433242326392386&widgetName=sp_atf_next
"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Blue)","₹1,400",4.3 out of 5 stars,47,http://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A0340953PR9KD95VMC6U&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B68Z3X7D%2Fref%3Dsr_1_226_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664031922%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-226-spons%26psc%3D1&qualifier=1664031922&id=2433242326392386&widgetName=sp_atf_next
"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex",₹700,4.1 out of 5 stars,516,http://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09VCQWRC4/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1664031922&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-227
"AH Arctic Hunter 28L Laptop Backpack for Men,15.6inch Slim Water Resistant & Anti-Theft College Backpack with USB Charging,Business,Office,Travel Bag (Black)","₹2,231",4.1 out of 5 stars,241,http://www.amazon.in/Backpack-15-6inch-Resistant-Anti-Theft-Charging/dp/B07TW713SC/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1664031922&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-228
Van Heusen Women's Shoulder Bag (Black),₹919,4.5 out of 5 stars,43,http://www.amazon.in/Van-Heusen-Womens-Shoulder-Black/dp/B08FGNP9WD/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1664031922&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-229
Wooum Small Size Sling Cross Body Travel Office Business Messenger one Side Shoulder Pouch Bag Money Bag for Men and Women (9x3.56inch),₹314,4.0 out of 5 stars,"1,017",http://www.amazon.in/Wooum-Business-Messenger-Shoulder-9x3-56inch/dp/B09KV1PFHV/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1664031922&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-230
